,importance,gene
659,0.2478632478632491,LOC109170472
461,0.2478632478632491,LOC109193419
465,0.2478632478632491,LOC109165198
466,0.2478632478632491,LOC109166842
468,0.2478632478632491,LOC109186826
663,0.2478632478632491,LOC109188446
662,0.2478632478632491,LOC109181925
470,0.2478632478632491,LOC109164992
472,0.2478632478632491,LOC109154984
660,0.2478632478632491,LOC109182330
474,0.2478632478632491,LOC109171991
438,0.2478632478632491,LOC109156028
476,0.2478632478632491,LOC109172137
477,0.2478632478632491,LOC109182163
478,0.2478632478632491,LOC109149554
479,0.2478632478632491,LOC109148213
480,0.2478632478632491,LOC109187908
654,0.2478632478632491,LOC109164019
653,0.2478632478632491,LOC109160210
652,0.2478632478632491,LOC109148131
650,0.2478632478632491,LOC109160146
666,0.2478632478632491,LOC109175899
670,0.2478632478632491,LOC109183839
673,0.2478632478632491,LOC109164151
674,0.2478632478632491,LOC109150879
439,0.2478632478632491,LOC109156076
441,0.2478632478632491,LOC109153066
690,0.2478632478632491,LOC109163422
442,0.2478632478632491,LOC109188192
687,0.2478632478632491,LOC109158958
443,0.2478632478632491,LOC109187479
444,0.2478632478632491,LOC109188851
445,0.2478632478632491,LOC109150500
449,0.2478632478632491,LOC109186305
451,0.2478632478632491,LOC109179398
684,0.2478632478632491,LOC109163118
454,0.2478632478632491,LOC109180768
682,0.2478632478632491,LOC109185160
681,0.2478632478632491,LOC109194094
455,0.2478632478632491,LOC109183356
457,0.2478632478632491,LOC109155748
677,0.2478632478632491,LOC109156360
676,0.2478632478632491,LOC109152750
675,0.2478632478632491,LOC109146808
887,0.2478632478632491,LOC109150750
282,0.2478632478632491,LOC109153264
258,0.2478632478632491,LOC109182021
1065,0.2478632478632491,LOC109185392
100,0.2478632478632491,LOC109185622
101,0.2478632478632491,LOC109168369
1061,0.2478632478632491,LOC109161360
104,0.2478632478632491,LOC109193112
1059,0.2478632478632491,LOC109165693
1058,0.2478632478632491,LOC109194017
1057,0.2478632478632491,LOC109152874
106,0.2478632478632491,LOC109161738
108,0.2478632478632491,LOC109172691
1055,0.2478632478632491,LOC109182220
1054,0.2478632478632491,LOC109169114
109,0.2478632478632491,LOC109154921
1052,0.2478632478632491,LOC109184165
110,0.2478632478632491,LOC109151119
111,0.2478632478632491,LOC109183739
112,0.2478632478632491,LOC109166856
113,0.2478632478632491,LOC109187774
1050,0.2478632478632491,LOC109163296
114,0.2478632478632491,LOC109170593
99,0.2478632478632491,LOC109191415
98,0.2478632478632491,LOC109180576
150,0.2478632478632491,LOC109189295
97,0.2478632478632491,LOC109163362
1085,0.2478632478632491,LOC109153118
84,0.2478632478632491,LOC109155877
85,0.2478632478632491,LOC109149171
1083,0.2478632478632491,LOC109181660
1082,0.2478632478632491,LOC109166214
1081,0.2478632478632491,LOC109185902
87,0.2478632478632491,LOC109148056
88,0.2478632478632491,LOC109148523
1079,0.2478632478632491,LOC109168032
1076,0.2478632478632491,LOC109173681
1075,0.2478632478632491,LOC109168341
89,0.2478632478632491,LOC109151141
1074,0.2478632478632491,LOC109155025
1072,0.2478632478632491,LOC109146813
90,0.2478632478632491,LOC109180205
91,0.2478632478632491,LOC109155716
93,0.2478632478632491,LOC109172555
1069,0.2478632478632491,LOC109161445
96,0.2478632478632491,LOC109188968
115,0.2478632478632491,LOC109190828
1048,0.2478632478632491,LOC109187110
1046,0.2478632478632491,LOC109149660
116,0.2478632478632491,LOC109182397
139,0.2478632478632491,LOC109174122
1022,0.2478632478632491,LOC109175629
1021,0.2478632478632491,LOC109156887
1018,0.2478632478632491,LOC109181961
140,0.2478632478632491,LOC109191314
1016,0.2478632478632491,LOC109178791
1015,0.2478632478632491,LOC109166811
142,0.2478632478632491,LOC109163739
1011,0.2478632478632491,LOC109171796
1010,0.2478632478632491,LOC109193830
1009,0.2478632478632491,LOC109187715
143,0.2478632478632491,LOC109190585
1007,0.2478632478632491,LOC109187991
144,0.2478632478632491,LOC109194015
146,0.2478632478632491,LOC109167607
147,0.2478632478632491,LOC109169594
148,0.2478632478632491,LOC109194057
1005,0.2478632478632491,LOC109178772
149,0.2478632478632491,LOC109183412
1024,0.2478632478632491,LOC109149200
137,0.2478632478632491,LOC109161356
136,0.2478632478632491,LOC109158692
127,0.2478632478632491,LOC109159066
1044,0.2478632478632491,LOC109183760
1043,0.2478632478632491,LOC109178887
117,0.2478632478632491,LOC109172252
1042,0.2478632478632491,LOC109176057
118,0.2478632478632491,LOC109181200
1040,0.2478632478632491,LOC109160152
122,0.2478632478632491,LOC109169267
123,0.2478632478632491,LOC109172585
1035,0.2478632478632491,LOC109167198
1025,0.2478632478632491,LOC109181621
257,0.2478632478632491,LOC109155701
1033,0.2478632478632491,LOC109161488
131,0.2478632478632491,LOC109162823
132,0.2478632478632491,LOC109161088
1029,0.2478632478632491,LOC109165581
1028,0.2478632478632491,LOC109173792
133,0.2478632478632491,LOC109178212
1026,0.2478632478632491,LOC109161518
1086,0.2478632478632491,LOC109182730
1087,0.2478632478632491,LOC109185475
1088,0.2478632478632491,LOC109188168
1120,0.2478632478632491,LOC109162133
16,0.2478632478632491,LOC109152711
18,0.2478632478632491,LOC109159219
1140,0.2478632478632491,LOC109184380
1139,0.2478632478632491,LOC109149824
1138,0.2478632478632491,LOC109165458
20,0.2478632478632491,LOC109183497
1135,0.2478632478632491,LOC109165804
22,0.2478632478632491,LOC109189213
23,0.2478632478632491,LOC109188978
24,0.2478632478632491,LOC109147557
1131,0.2478632478632491,LOC109165762
25,0.2478632478632491,LOC109147153
27,0.2478632478632491,LOC109171823
28,0.2478632478632491,LOC109172261
1127,0.2478632478632491,LOC109158200
30,0.2478632478632491,LOC109173378
31,0.2478632478632491,LOC109172540
1123,0.2478632478632491,LOC109156431
32,0.2478632478632491,LOC109182986
15,0.2478632478632491,LOC109167961
14,0.2478632478632491,LOC109192431
1143,0.2478632478632491,LOC109180568
7,0.2478632478632491,LOC109172467
1157,0.2478632478632491,LOC109166369
2,0.2478632478632491,LOC109150558
1156,0.2478632478632491,LOC109187251
3,0.2478632478632491,LOC109163816
4,0.2478632478632491,LOC109163675
1155,0.2478632478632491,LOC109168327
1154,0.2478632478632491,LOC109153006
5,0.2478632478632491,LOC109184534
9,0.2478632478632491,LOC109187650
13,0.2478632478632491,LOC109177035
1152,0.2478632478632491,LOC109181869
1151,0.2478632478632491,LOC109168192
10,0.2478632478632491,LOC109155676
1149,0.2478632478632491,LOC109173750
1148,0.2478632478632491,LOC109147765
12,0.2478632478632491,LOC109159125
1147,0.2478632478632491,LOC109191449
1146,0.2478632478632491,LOC109187261
37,0.2478632478632491,LOC109178060
38,0.2478632478632491,LOC109180290
83,0.2478632478632491,LOC109166224
39,0.2478632478632491,LOC109186290
60,0.2478632478632491,LOC109154804
62,0.2478632478632491,LOC109153146
1100,0.2478632478632491,LOC109173191
1099,0.2478632478632491,LOC109160064
63,0.2478632478632491,LOC109171120
65,0.2478632478632491,LOC109166716
66,0.2478632478632491,LOC109175692
69,0.2478632478632491,LOC109169777
70,0.2478632478632491,LOC109149740
72,0.2478632478632491,LOC109172729
74,0.2478632478632491,LOC109178095
75,0.2478632478632491,LOC109190621
76,0.2478632478632491,LOC109149030
77,0.2478632478632491,LOC109172541
78,0.2478632478632491,LOC109183010
80,0.2478632478632491,LOC109193102
1090,0.2478632478632491,LOC109153243
81,0.2478632478632491,LOC109180246
1089,0.2478632478632491,LOC109180827
1103,0.2478632478632491,LOC109171296
58,0.2478632478632491,LOC109193940
1104,0.2478632478632491,LOC109159506
1112,0.2478632478632491,LOC109161040
1117,0.2478632478632491,LOC109171613
40,0.2478632478632491,LOC109149683
1116,0.2478632478632491,LOC109148799
43,0.2478632478632491,LOC109190392
44,0.2478632478632491,LOC109183420
1114,0.2478632478632491,IPN_cr001
1113,0.2478632478632491,LOC109170836
45,0.2478632478632491,LOC109183625
50,0.2478632478632491,LOC109180224
57,0.2478632478632491,LOC109146532
1110,0.2478632478632491,LOC109172267
1109,0.2478632478632491,LOC109193814
53,0.2478632478632491,LOC109165258
1107,0.2478632478632491,LOC109165785
54,0.2478632478632491,LOC109149531
1106,0.2478632478632491,LOC109156812
56,0.2478632478632491,LOC109192830
1105,0.2478632478632491,LOC109171752
1004,0.2478632478632491,LOC109189009
130,0.2478632478632491,LOC109186625
1002,0.2478632478632491,LOC109193124
213,0.2478632478632491,LOC109187884
203,0.2478632478632491,LOC109181769
938,0.2478632478632491,LOC109193572
206,0.2478632478632491,LOC109178333
937,0.2478632478632491,LOC109179396
207,0.2478632478632491,LOC109170562
208,0.2478632478632491,LOC109150549
209,0.2478632478632491,LOC109192863
211,0.2478632478632491,LOC109184520
214,0.2478632478632491,IPN_cr007
217,0.2478632478632491,LOC109178429
932,0.2478632478632491,LOC109149557
930,0.2478632478632491,LOC109189061
929,0.2478632478632491,LOC109189211
215,0.2478632478632491,LOC109180954
928,0.2478632478632491,LOC109179929
927,0.2478632478632491,LOC109160566
926,0.2478632478632491,LOC109188276
925,0.2478632478632491,LOC109168525
202,0.2478632478632491,LOC109179692
201,0.2478632478632491,LOC109193584
198,0.2478632478632491,LOC109150337
941,0.2478632478632491,LOC109187769
186,0.2478632478632491,LOC109146946
187,0.2478632478632491,LOC109185015
959,0.2478632478632491,LOC109174875
188,0.2478632478632491,LOC109190479
189,0.2478632478632491,LOC109187671
954,0.2478632478632491,LOC109157204
953,0.2478632478632491,LOC109146525
951,0.2478632478632491,LOC109187642
192,0.2478632478632491,LOC109166050
948,0.2478632478632491,LOC109158672
947,0.2478632478632491,LOC109180949
195,0.2478632478632491,LOC109153568
945,0.2478632478632491,LOC109174641
196,0.2478632478632491,LOC109146549
943,0.2478632478632491,LOC109185844
942,0.2478632478632491,LOC109170458
197,0.2478632478632491,LOC109152926
216,0.2478632478632491,LOC109154978
922,0.2478632478632491,LOC109182178
962,0.2478632478632491,LOC109150249
244,0.2478632478632491,LOC109179905
240,0.2478632478632491,LOC109156135
902,0.2478632478632491,LOC109167725
901,0.2478632478632491,LOC109190700
900,0.2478632478632491,LOC109147619
899,0.2478632478632491,LOC109194082
241,0.2478632478632491,LOC109150640
243,0.2478632478632491,LOC109164774
897,0.2478632478632491,LOC109180176
245,0.2478632478632491,LOC109175797
921,0.2478632478632491,LOC109150522
246,0.2478632478632491,LOC109149657
251,0.2478632478632491,LOC109173129
894,0.2478632478632491,LOC109169901
253,0.2478632478632491,LOC109163166
255,0.2478632478632491,LOC109159988
256,0.2478632478632491,LOC109177226
891,0.2478632478632491,LOC109157355
890,0.2478632478632491,LOC109175594
903,0.2478632478632491,LOC109147615
904,0.2478632478632491,LOC109162835
907,0.2478632478632491,LOC109162303
239,0.2478632478632491,LOC109148807
218,0.2478632478632491,LOC109174949
919,0.2478632478632491,LOC109182098
221,0.2478632478632491,LOC109178024
222,0.2478632478632491,LOC109181760
224,0.2478632478632491,LOC109183064
917,0.2478632478632491,LOC109175832
226,0.2478632478632491,LOC109169263
914,0.2478632478632491,LOC109170477
229,0.2478632478632491,LOC109162014
912,0.2478632478632491,LOC109161906
231,0.2478632478632491,LOC109187757
232,0.2478632478632491,LOC109159277
910,0.2478632478632491,LOC109175062
909,0.2478632478632491,LOC109192403
233,0.2478632478632491,LOC109150494
908,0.2478632478632491,LOC109161375
237,0.2478632478632491,LOC109161097
961,0.2478632478632491,LOC109149448
555,0.2478632478632491,LOC109175843
963,0.2478632478632491,LOC109166301
168,0.2478632478632491,LOC109152280
169,0.2478632478632491,LOC109150502
996,0.2478632478632491,LOC109187504
994,0.2478632478632491,LOC109194052
991,0.2478632478632491,LOC109172529
981,0.2478632478632491,LOC109160165
980,0.2478632478632491,LOC109178237
970,0.2478632478632491,LOC109191885
178,0.2478632478632491,LOC109194034
972,0.2478632478632491,LOC109170496
175,0.2478632478632491,LOC109184563
986,0.2478632478632491,LOC109183470
983,0.2478632478632491,LOC109147664
158,0.2478632478632491,LOC109178913
974,0.2478632478632491,LOC109178898
993,0.2478632478632491,LOC109165491
975,0.2478632478632491,LOC109162172
161,0.2478632478632491,LOC109153534
979,0.2478632478632491,LOC109162866
976,0.2478632478632491,LOC109165452
977,0.2478632478632491,LOC109155915
160,0.2478632478632491,LOC109147833
992,0.2478632478632491,LOC109186596
978,0.2478632478632491,LOC109193773
969,0.2478632478632491,LOC109150545
171,0.2478632478632491,LOC109168547
967,0.2478632478632491,LOC109155901
184,0.2478632478632491,LOC109173207
163,0.2478632478632491,LOC109180521
152,0.2478632478632491,LOC109176452
183,0.2478632478632491,LOC109164990
185,0.2478632478632491,LOC109165074
1000,0.2478632478632491,LOC109169673
965,0.2478632478632491,LOC109183410
153,0.2478632478632491,LOC109175266
181,0.2478632478632491,LOC109146465
151,0.2478632478632491,LOC109148072
984,0.2478632478632491,LOC109167150
964,0.2478632478632491,LOC109177383
997,0.2478632478632491,LOC109159034
179,0.2478632478632491,LOC109152277
180,0.2478632478632491,LOC109162510
162,0.2478632478632491,LOC109161611
155,0.2478632478632491,LOC109161376
2699,0.24786324786324898,LOC109167562
156,0.24780372405372514,LOC109186131
1951,0.24779380341880458,LOC109152286
1365,0.24772435897436013,LOC109170008
1615,0.24766483516483623,LOC109165159
1827,0.24758547008547127,LOC109168326
2232,0.24758547008547127,LOC109150516
1735,0.24758547008547127,LOC109159248
2635,0.24758547008547127,LOC109186589
2083,0.24758547008547127,LOC109172662
579,0.24758547008547122,LOC109156902
1621,0.24756562881562955,LOC109167236
2618,0.24751602564102687,LOC109176479
2448,0.24751602564102676,LOC109188288
651,0.24751602564102676,LOC109187783
1775,0.24745650183150297,LOC109173229
1126,0.24744658119658236,LOC109165171
21,0.24744658119658236,LOC109177811
2673,0.2473076923076935,LOC109181389
1915,0.2473076923076935,LOC109166940
2047,0.2473076923076935,LOC109164641
1193,0.2473076923076935,LOC109149132
124,0.2473076923076935,LOC109161400
2381,0.2473076923076935,LOC109182923
421,0.2473076923076935,LOC109190696
550,0.2473076923076935,LOC109159210
2022,0.2473076923076935,LOC109166311
1428,0.2473076923076935,LOC109153405
2214,0.24730769230769345,LOC109153362
1849,0.24723824786324905,LOC109183688
1144,0.24723824786324894,LOC109179986
623,0.24721840659340705,LOC109168611
2164,0.2471787240537252,LOC109167288
1282,0.2471688034188046,LOC109167537
863,0.2471390415140423,LOC109177897
1451,0.24709935897435936,LOC109186621
837,0.2470596764346773,LOC109162739
367,0.2470299145299158,LOC109151064
2264,0.2470299145299158,LOC109187897
19,0.2470299145299158,LOC109183489
2741,0.24702991452991574,LOC109160891
877,0.24702991452991574,LOC109180359
1182,0.24702991452991574,LOC109190332
228,0.24702991452991574,LOC109187722
283,0.24702991452991574,LOC109153221
2357,0.24702991452991574,LOC109187815
1852,0.24702991452991574,LOC109165613
2259,0.24702991452991574,LOC109169633
955,0.24702991452991574,LOC109152884
64,0.24702991452991574,LOC109148059
949,0.24702991452991574,LOC109188147
2642,0.24702991452991574,LOC109178157
934,0.24702991452991574,LOC109180583
471,0.24702991452991574,LOC109180263
1270,0.24702991452991574,LOC109193039
1719,0.24696047008547123,LOC109148576
605,0.24696047008547123,LOC109165364
1115,0.24690094627594722,LOC109177617
1228,0.24689102564102677,LOC109170520
2288,0.24689102564102677,LOC109149408
1978,0.2468612637362646,LOC109186679
2249,0.24683150183150293,LOC109181997
1919,0.24682158119658237,LOC109161444
2670,0.24680173992674065,LOC109151905
492,0.24677197802197903,LOC109172534
1398,0.24675213675213797,LOC109186906
1711,0.24675213675213797,LOC109192477
2095,0.24675213675213797,LOC109186430
2687,0.24675213675213797,LOC109179687
1215,0.24675213675213792,LOC109158998
2660,0.24675213675213792,LOC109172238
1544,0.24675213675213792,LOC109167610
1301,0.24675213675213792,LOC109168883
1389,0.24675213675213792,LOC109180310
614,0.24675213675213792,LOC109169589
190,0.24675213675213792,LOC109176803
2008,0.24675213675213792,LOC109159478
459,0.24675213675213792,LOC109186702
2225,0.24675213675213792,LOC109173690
1664,0.24675213675213792,LOC109187439
460,0.24675213675213792,LOC109170190
734,0.24675213675213792,LOC109185746
667,0.24675213675213792,LOC109176779
649,0.24675213675213792,LOC109186883
2711,0.24675213675213792,LOC109184558
838,0.24675213675213792,LOC109185139
212,0.24675213675213792,LOC109186586
1098,0.24675213675213792,LOC109165314
1748,0.24675213675213792,LOC109175972
1132,0.24675213675213792,LOC109191336
2058,0.2467521367521378,LOC109165271
1511,0.24670253357753447,LOC109192494
944,0.24669261294261408,LOC109177643
777,0.2466826923076934,LOC109169842
2515,0.24664300976801007,LOC109156479
1290,0.24661324786324906,LOC109182890
847,0.24654380341880455,LOC109188841
985,0.2465438034188045,LOC109151422
1706,0.24654380341880444,LOC109161569
1264,0.2464743589743602,LOC109173162
2198,0.2464743589743602,LOC109151347
2672,0.2464743589743602,LOC109178509
2738,0.2464743589743602,LOC109187301
1530,0.2464743589743602,LOC109185915
2032,0.24647435897436015,LOC109163297
658,0.24647435897436015,LOC109149409
2409,0.24647435897436015,LOC109173169
956,0.24647435897436015,LOC109168506
61,0.24647435897436015,LOC109148878
1390,0.24647435897436015,LOC109168709
1073,0.24647435897436015,LOC109154793
1656,0.24647435897436015,LOC109182380
1229,0.24647435897436015,LOC109192471
789,0.24647435897436015,LOC109146547
1815,0.24647435897436015,LOC109152158
1366,0.24647435897436015,LOC109177428
2671,0.24647435897436015,LOC109149743
732,0.24647435897436015,LOC109165432
2652,0.24647435897436015,LOC109181820
105,0.24647435897436015,LOC109172542
2567,0.24647435897436015,LOC109148193
1961,0.24647435897436015,LOC109174943
1769,0.24647435897436015,LOC109186502
905,0.24647435897436015,LOC109150612
166,0.24647435897436015,LOC109172543
1337,0.24647435897436015,LOC109189093
2611,0.24647435897436015,LOC109165307
35,0.24647435897436015,LOC109187629
1269,0.24647435897436015,LOC109161082
1358,0.2464743589743601,LOC109178099
1159,0.24640491452991564,LOC109161730
823,0.2463354700854713,LOC109165296
332,0.2463354700854712,LOC109194067
1610,0.24629578754578846,LOC109167420
1945,0.2462660256410268,LOC109170205
952,0.24619658119658244,LOC109192748
1171,0.24619658119658244,LOC109161427
565,0.24619658119658244,LOC109174888
249,0.24619658119658244,IPN_cr002
1070,0.24619658119658244,LOC109173114
575,0.24619658119658244,LOC109175625
1491,0.24619658119658244,LOC109148065
230,0.24619658119658244,LOC109159172
1403,0.24619658119658244,IPN_cr008
2590,0.24619658119658244,LOC109149290
2075,0.24619658119658233,LOC109192421
280,0.24619658119658233,LOC109186412
2617,0.24619658119658233,LOC109156219
2385,0.24619658119658233,LOC109158266
199,0.24619658119658233,LOC109171882
33,0.24619658119658233,LOC109187163
2187,0.24619658119658233,LOC109175816
545,0.24619658119658233,LOC109186816
1745,0.24619658119658233,LOC109170011
566,0.24619658119658233,LOC109175329
1399,0.24619658119658233,LOC109187538
1989,0.24619658119658233,LOC109171735
893,0.24619658119658228,LOC109179145
679,0.24619658119658205,LOC109190241
481,0.24613705738705843,LOC109170236
2320,0.24612713675213793,LOC109186389
1703,0.24603785103785186,LOC109160964
47,0.24591880341880462,LOC109192697
1754,0.24591880341880462,LOC109150451
1564,0.24591880341880462,LOC109146999
2371,0.24591880341880462,LOC109169229
2270,0.24591880341880462,LOC109169555
1361,0.24591880341880462,LOC109183085
798,0.24591880341880462,LOC109171023
1950,0.24591880341880462,LOC109152321
1153,0.24591880341880462,LOC109150689
1547,0.24591880341880462,LOC109182926
2615,0.24591880341880457,LOC109193548
1379,0.24591880341880457,LOC109171775
1498,0.24591880341880457,LOC109170798
1394,0.24591880341880457,LOC109153051
1795,0.24591880341880457,LOC109187122
358,0.24591880341880457,LOC109181215
1952,0.24591880341880457,LOC109174762
2132,0.24591880341880457,LOC109182893
463,0.24591880341880457,LOC109161925
2576,0.24591880341880457,LOC109172618
247,0.24591880341880457,LOC109178018
824,0.24591880341880457,LOC109173883
2659,0.24591880341880457,LOC109171876
1732,0.24591880341880457,LOC109165153
440,0.24585927960928072,LOC109192747
688,0.2458592796092806,LOC109178949
254,0.24584935897436,LOC109164952
411,0.24575015262515354,LOC109168538
589,0.2457104700854712,LOC109146967
1435,0.24571047008547114,LOC109167660
2238,0.24569062881562975,LOC109180408
810,0.2456509462759474,LOC109191413
1581,0.24564102564102686,LOC109190608
1859,0.24564102564102686,LOC109167008
982,0.24564102564102686,LOC109158972
1578,0.24564102564102686,LOC109165367
94,0.24564102564102686,LOC109170414
882,0.24564102564102686,LOC109169280
2230,0.24564102564102686,LOC109185344
1513,0.24564102564102686,LOC109186422
2296,0.2456410256410268,LOC109185299
1353,0.2456410256410268,LOC109185828
2425,0.2456410256410268,LOC109159008
620,0.2456410256410268,LOC109192861
1608,0.2456410256410268,LOC109191148
1409,0.2456410256410268,LOC109188225
238,0.2456410256410268,LOC109154704
397,0.2456410256410268,LOC109160507
1252,0.2456410256410268,LOC109160126
767,0.2456410256410268,LOC109160565
2364,0.2456410256410268,LOC109165643
781,0.2456410256410268,LOC109166820
2305,0.2456410256410267,LOC109167577
1480,0.2456211843711853,LOC109154792
1782,0.24561126373626452,LOC109163430
549,0.24556166056166145,LOC109153840
1738,0.24551205738705834,LOC109190655
1851,0.24550213675213778,IPN_mr03
989,0.24545253357753472,LOC109192147
1663,0.24543269230769343,LOC109152345
2529,0.24543269230769343,LOC109174860
2134,0.2453632478632491,LOC109181470
2331,0.2453632478632491,LOC109174866
2616,0.2453632478632491,LOC109148379
1476,0.2453632478632491,LOC109179204
1071,0.2453632478632491,LOC109179633
1864,0.2453632478632491,LOC109175166
2622,0.2453632478632491,LOC109182361
2356,0.2453632478632491,LOC109152956
120,0.2453632478632491,LOC109158770
1265,0.2453632478632491,LOC109190456
1053,0.24536324786324898,LOC109193140
2026,0.24536324786324898,LOC109163846
657,0.24536324786324898,LOC109169630
1214,0.24536324786324898,LOC109182221
26,0.24536324786324898,LOC109185778
592,0.24536324786324898,LOC109168202
1142,0.24536324786324898,LOC109188894
335,0.24536324786324898,LOC109170132
2560,0.24536324786324898,LOC109156142
1976,0.24536324786324892,LOC109146963
1092,0.24536324786324892,LOC109161120
1806,0.24533348595848686,LOC109153244
1565,0.24530372405372514,LOC109156143
469,0.24529380341880452,LOC109158617
503,0.24523427960928068,LOC109168530
606,0.24517475579975678,LOC109191704
1884,0.24516483516483611,LOC109191895
48,0.24515491452991572,LOC109175220
52,0.24515491452991572,LOC109174117
610,0.24509539072039183,LOC109184678
635,0.24508547008547127,LOC109186427
330,0.24508547008547127,LOC109192908
505,0.24508547008547127,LOC109161968
1759,0.24508547008547127,LOC109180483
1645,0.24508547008547127,LOC109157857
2273,0.24508547008547127,LOC109174619
616,0.24508547008547127,LOC109176896
1571,0.24508547008547127,LOC109165259
1204,0.24508547008547127,LOC109193959
1803,0.24508547008547127,LOC109170407
2511,0.2450854700854712,LOC109176072
940,0.2450854700854712,LOC109167108
2585,0.2450854700854712,LOC109180352
2455,0.2450854700854712,LOC109192209
1038,0.24501602564102676,LOC109181661
1687,0.24501602564102676,LOC109156415
8,0.24501602564102676,LOC109163648
2556,0.24495650183150292,LOC109151901
1091,0.2449465811965823,LOC109146489
2154,0.24492673992674058,LOC109163817
1497,0.24490689865689969,LOC109163135
225,0.24489697802197868,LOC109153108
870,0.2448870573870584,LOC109169841
2021,0.24487713675213785,LOC109177756
353,0.24486721611721685,LOC109153228
1414,0.24483745421245456,LOC109181625
2033,0.2448176129426139,LOC109165095
691,0.2448076923076935,LOC109173676
204,0.2448076923076935,LOC109153254
597,0.2448076923076935,LOC109180549
973,0.2448076923076935,LOC109162779
1589,0.2448076923076935,LOC109153885
1036,0.2448076923076935,LOC109167933
2000,0.2448076923076935,LOC109150063
2025,0.2448076923076935,LOC109162987
2324,0.2448076923076935,LOC109182321
933,0.2448076923076935,LOC109163657
1850,0.24480769230769345,LOC109168372
1231,0.24480769230769345,LOC109179116
107,0.24480769230769345,LOC109148871
388,0.24480769230769345,LOC109177134
1167,0.24473824786324894,LOC109193783
1733,0.24467872405372498,LOC109176264
1549,0.24466880341880443,LOC109156345
2413,0.24452991452991574,LOC109155935
297,0.24452991452991574,LOC109187940
1958,0.24452991452991574,LOC109157860
1259,0.24452991452991574,LOC109188179
2457,0.24452991452991574,LOC109152104
581,0.24452991452991574,LOC109165568
1825,0.24452991452991574,LOC109169923
1102,0.24452991452991574,LOC109161916
1328,0.24452991452991563,LOC109174108
473,0.24452991452991563,LOC109172693
2597,0.24452991452991563,LOC109186379
36,0.24452991452991563,LOC109181566
1594,0.24452991452991563,LOC109185663
1893,0.24452991452991563,LOC109190430
182,0.24452991452991563,LOC109148029
1637,0.2444902319902329,LOC109177779
2265,0.24446047008547123,LOC109188195
1317,0.24446047008547123,LOC109188293
2739,0.24441086691086789,LOC109158305
2222,0.2443513431013441,LOC109158808
756,0.24432158119658237,LOC109157862
227,0.24432158119658237,LOC109158190
1932,0.24425213675213792,LOC109180920
1311,0.24425213675213792,LOC109180504
406,0.24425213675213792,LOC109165755
1080,0.24425213675213792,LOC109178886
604,0.24425213675213786,LOC109181300
2397,0.24425213675213786,LOC109188197
2731,0.24425213675213786,LOC109152302
1648,0.24425213675213786,LOC109185583
420,0.24425213675213786,LOC109185929
294,0.24425213675213786,LOC109160223
1084,0.24425213675213786,LOC109173017
1060,0.24420253357753424,LOC109181112
452,0.24411324786324895,LOC109175749
2279,0.24411324786324834,LOC109167965
236,0.2440834859584869,LOC109192850
1268,0.24406364468864572,LOC109155875
1273,0.24405372405372505,LOC109190650
2315,0.24405372405372505,LOC109183706
1034,0.24398427960928043,LOC109165437
390,0.24398427960928037,LOC109162059
1296,0.24397435897436015,LOC109152988
1681,0.24397435897436015,LOC109182223
2256,0.24397435897436015,LOC109177793
356,0.24397435897436015,LOC109153189
1166,0.24397435897436015,LOC109154568
2295,0.24397435897436015,LOC109175553
315,0.24397435897436015,LOC109161454
2349,0.2439743589743601,LOC109190777
2534,0.2439743589743601,LOC109170570
338,0.2439743589743601,LOC109162364
2263,0.2439743589743601,LOC109159037
2483,0.2439743589743601,LOC109182127
758,0.24390491452991564,LOC109175192
1739,0.24384539072039169,LOC109177406
1734,0.24376602564102673,LOC109179564
2539,0.24376602564102595,LOC109187694
2541,0.24370650183150278,LOC109167159
2538,0.24369658119658233,LOC109152635
2063,0.24369658119658233,LOC109190542
1378,0.24369658119658233,LOC109186823
2506,0.24369658119658233,LOC109151187
2332,0.24369658119658227,LOC109170369
1276,0.24369658119658227,LOC109149470
1124,0.24369658119658227,LOC109177336
1774,0.24362713675213776,LOC109186241
526,0.24355769230769336,LOC109151143
167,0.24350808913309013,LOC109155405
2289,0.24346930846930964,LOC109171745
2113,0.24341880341880456,LOC109159255
1569,0.24341880341880456,LOC109156815
2626,0.24341880341880456,LOC109187089
1908,0.24341880341880456,LOC109182795
1845,0.24341880341880456,LOC109173777
1101,0.24341880341880456,LOC109192416
1601,0.24341880341880456,LOC109178141
896,0.24341880341880456,LOC109180570
342,0.24341880341880456,LOC109192267
683,0.24341880341880456,LOC109152297
119,0.24341880341880456,LOC109182073
426,0.24341880341880456,LOC109157868
1623,0.2434188034188045,LOC109162935
1245,0.24334935897436,LOC109162365
2330,0.2433195970695981,LOC109160423
1254,0.2432898351648355,LOC109187669
1461,0.2432104700854712,LOC109187486
360,0.24318070818070897,LOC109185824
2579,0.24317078754578852,LOC109156130
2250,0.24315094627594735,LOC109158234
484,0.24315094627594735,LOC109168494
1008,0.2431410256410268,LOC109173632
2624,0.2431410256410268,LOC109147431
1045,0.2431410256410268,LOC109170434
1614,0.2431410256410268,LOC109194095
2084,0.2431410256410268,LOC109193004
642,0.2431410256410267,LOC109162178
2478,0.24314102564102663,LOC109167920
2521,0.24312118437118518,LOC109187874
936,0.24286324786324898,LOC109178283
1625,0.24286324786324898,LOC109167200
1412,0.24286324786324898,LOC109181620
2406,0.24286324786324898,LOC109150237
